corruption_distance,initial_MSE,minimum_MSE_ever,generation_of_minimum,final_MSE,exact_hit_ever,first_exact_hit_gen,number_of_exact_hits,exact_retained,maximum_delta_J
2,1000000000.00000,133.42032,51,240.60873,False,-1,0,False,999999866.57968
2,1000000000.00000,144.63840,145,1000000000.00000,False,-1,0,False,999999855.36160
2,1000000000.00000,228.05357,21,1000000000.00000,False,-1,0,False,999999771.94643
2,1000000000.00000,125.51192,161,1000000000.00000,False,-1,0,False,999999874.48808
2,1000000000.00000,114.61351,3,1000000000.00000,False,-1,0,False,999999885.38649
2,247.32838,92.51877,0,261.53210,False,-1,0,False,154.80962
2,1000000000.00000,134.96126,1,1000000000.00000,False,-1,0,False,999999865.03874
2,1000000000.00000,188.90038,16,1000000000.00000,False,-1,0,False,999999811.09962
2,1000000000.00000,94.49542,199,1000000000.00000,False,-1,0,False,999999905.50458
2,1000000000.00000,54.63013,5,1000000000.00000,False,-1,0,False,999999945.36987
2,1000000000.00000,99.20850,0,1000000000.00000,False,-1,0,False,999999900.79150
2,1000000000.00000,134.13847,6,1000000000.00000,False,-1,0,False,999999865.86153
2,1504.80774,131.10947,2,1000000000.00000,False,-1,0,False,1373.69827
2,1000000000.00000,55.53017,2,1000000000.00000,False,-1,0,False,999999944.46983
2,273.14343,151.78082,21,1000000000.00000,False,-1,0,False,121.36261
2,1000000000.00000,193.85226,38,1000000000.00000,False,-1,0,False,999999806.14774
2,235.70280,79.01809,35,1000000000.00000,False,-1,0,False,156.68472
2,1000000000.00000,152.83986,203,1000000000.00000,False,-1,0,False,999999847.16014
2,240.61874,0.04500,4,1000000000.00000,True,4,1,False,240.57374
2,1000000000.00000,196.77351,124,1000000000.00000,False,-1,0,False,999999803.22649
2,1000000000.00000,185.90724,224,1000000000.00000,False,-1,0,False,999999814.09276
2,1000000000.00000,116.17284,1,1000000000.00000,False,-1,0,False,999999883.82716
2,1000000000.00000,148.67796,1,1000000000.00000,False,-1,0,False,999999851.32204
2,1000000000.00000,176.40224,18,1000000000.00000,False,-1,0,False,999999823.59776
2,1000000000.00000,191.57231,40,1000000000.00000,False,-1,0,False,999999808.42769
2,1000000000.00000,131.10947,52,1000000000.00000,False,-1,0,False,999999868.89053
2,1000000000.00000,172.93254,7,1000000000.00000,False,-1,0,False,999999827.06746
2,1000000000.00000,177.96902,12,1000000000.00000,False,-1,0,False,999999822.03098
2,1000000000.00000,129.59642,101,1000000000.00000,False,-1,0,False,999999870.40358
2,1000000000.00000,226.04770,49,1000000000.00000,False,-1,0,False,999999773.95230
2,364.36780,79.01809,7,1000000000.00000,False,-1,0,False,285.34971
2,193.15755,178.21512,26,1000000000.00000,False,-1,0,False,14.94243
2,134.13847,0.03500,0,1000000000.00000,True,0,1,False,134.10347
2,1000000000.00000,79.01809,5,248.21452,False,-1,0,False,999999920.98191
2,1000000000.00000,83.96362,61,246.61951,False,-1,0,False,999999916.03638
2,1000000000.00000,157.93103,2,1000000000.00000,False,-1,0,False,999999842.06897
2,1000000000.00000,191.57933,20,1000000000.00000,False,-1,0,False,999999808.42067
2,1000000000.00000,114.60851,114,1000000000.00000,False,-1,0,False,999999885.39149
2,1000000000.00000,90.00745,5,1000000000.00000,False,-1,0,False,999999909.99255
2,1000000000.00000,131.10947,4,1000000000.00000,False,-1,0,False,999999868.89053
2,1000000000.00000,141.50319,221,1000000000.00000,False,-1,0,False,999999858.49681
2,1000000000.00000,163.38055,3,1000000000.00000,False,-1,0,False,999999836.61945
2,1000000000.00000,212.91553,36,1000000000.00000,False,-1,0,False,999999787.08447
2,1000000000.00000,114.60851,158,1000000000.00000,False,-1,0,False,999999885.39149
2,1000000000.00000,104.64311,1,1000000000.00000,False,-1,0,False,999999895.35689
2,1000000000.00000,193.15755,80,240.83488,False,-1,0,False,999999806.84245
2,1000000000.00000,126.02690,98,1000000000.00000,False,-1,0,False,999999873.97310
2,1000000000.00000,181.49966,235,1000000000.00000,False,-1,0,False,999999818.50034
2,1000000000.00000,169.31795,19,1000000000.00000,False,-1,0,False,999999830.68205
2,1000000000.00000,150.64368,9,1000000000.00000,False,-1,0,False,999999849.35632
2,247.61195,131.11372,1,1000000000.00000,False,-1,0,False,116.49823
2,1000000000.00000,151.75598,14,1000000000.00000,False,-1,0,False,999999848.24402
2,1000000000.00000,124.77055,247,249.49500,False,-1,0,False,999999875.22945
2,1000000000.00000,87.24459,1,1000000000.00000,False,-1,0,False,999999912.75541
2,1000000000.00000,171.49361,121,1000000000.00000,False,-1,0,False,999999828.50639
2,1000000000.00000,89.01537,190,1000000000.00000,False,-1,0,False,999999910.98463
2,1000000000.00000,186.75781,8,1000000000.00000,False,-1,0,False,999999813.24219
2,1000000000.00000,159.59343,106,1000000000.00000,False,-1,0,False,999999840.40657
2,1000000000.00000,172.93755,225,1000000000.00000,False,-1,0,False,999999827.06245
2,1000000000.00000,163.89207,99,1000000000.00000,False,-1,0,False,999999836.10793
2,1000000000.00000,192.50313,57,1000000000.00000,False,-1,0,False,999999807.49687
2,1000000000.00000,169.13342,40,1000000000.00000,False,-1,0,False,999999830.86658
2,1000000000.00000,79.02309,4,1000000000.00000,False,-1,0,False,999999920.97691
2,1000000000.00000,54.64513,0,264.40714,False,-1,0,False,999999945.35487
2,1000000000.00000,157.51852,207,1000000000.00000,False,-1,0,False,999999842.48148
2,1000000000.00000,54.64005,1,1000000000.00000,False,-1,0,False,999999945.35995
2,4363.85059,185.05904,0,1000000000.00000,False,-1,0,False,4178.79155
2,1000000000.00000,217.75061,217,1000000000.00000,False,-1,0,False,999999782.24939
2,1000000000.00000,191.55934,102,1000000000.00000,False,-1,0,False,999999808.44066
2,1000000000.00000,216.57321,90,237.69635,False,-1,0,False,999999783.42679
2,1000000000.00000,185.90108,52,1000000000.00000,False,-1,0,False,999999814.09892
2,237.80670,178.60301,16,1000000000.00000,False,-1,0,False,59.20369
2,1000000000.00000,114.60351,222,1000000000.00000,False,-1,0,False,999999885.39649
2,1000000000.00000,79.01809,5,1000000000.00000,False,-1,0,False,999999920.98191
2,1000000000.00000,112.71098,10,1000000000.00000,False,-1,0,False,999999887.28902
2,1000000000.00000,205.48181,171,1000000000.00000,False,-1,0,False,999999794.51819
2,1000000000.00000,112.79254,81,1000000000.00000,False,-1,0,False,999999887.20746
2,1000000000.00000,114.18913,0,1000000000.00000,False,-1,0,False,999999885.81087
2,1000000000.00000,191.95056,195,243.47131,False,-1,0,False,999999808.04944
2,1000000000.00000,122.45325,24,240.59288,False,-1,0,False,999999877.54675
2,1000000000.00000,54.64013,1,276.85815,False,-1,0,False,999999945.35987
2,1000000000.00000,0.03500,4,1000000000.00000,True,4,1,False,999999999.96500
2,239.72281,52.73274,4,1000000000.00000,False,-1,0,False,186.99007
2,196.17804,90.24576,0,1000000000.00000,False,-1,0,False,105.93228
2,1000000000.00000,93.22343,47,1000000000.00000,False,-1,0,False,999999906.77657
2,1000000000.00000,158.61230,201,239.55525,False,-1,0,False,999999841.38770
2,803.36713,54.64013,0,1000000000.00000,False,-1,0,False,748.72699
2,1000000000.00000,169.13843,145,1000000000.00000,False,-1,0,False,999999830.86157
2,314.95325,114.60351,206,249.62746,False,-1,0,False,200.34974
2,1000000000.00000,162.55777,110,1000000000.00000,False,-1,0,False,999999837.44223
2,1000000000.00000,169.87793,12,17454.41797,False,-1,0,False,999999830.12207
2,1000000000.00000,180.07875,163,1000000000.00000,False,-1,0,False,999999819.92125
2,210.17976,116.17252,3,1000000000.00000,False,-1,0,False,94.00724
2,1000000000.00000,136.04518,20,1000000000.00000,False,-1,0,False,999999863.95482
2,1000000000.00000,105.61272,16,1000000000.00000,False,-1,0,False,999999894.38728
2,1000000000.00000,94.32764,3,1000000000.00000,False,-1,0,False,999999905.67236
2,285.77548,124.51730,1,1000000000.00000,False,-1,0,False,161.25819
2,1000000000.00000,117.79890,6,1000000000.00000,False,-1,0,False,999999882.20110
2,1000000000.00000,0.05000,4,243.60028,False,-1,0,False,999999999.95000
2,1000000000.00000,134.14348,4,1000000000.00000,False,-1,0,False,999999865.85652
2,1000000000.00000,117.77288,2,1000000000.00000,False,-1,0,False,999999882.22712
2,963.77130,102.66048,1,1000000000.00000,False,-1,0,False,861.11082
2,1000000000.00000,118.07333,1,1000000000.00000,False,-1,0,False,999999881.92667
2,152.29895,115.25083,1,1000000000.00000,False,-1,0,False,37.04812
2,1000000000.00000,134.96268,4,1000000000.00000,False,-1,0,False,999999865.03732
2,314.95325,157.93103,5,1000000000.00000,False,-1,0,False,157.02222
2,1000000000.00000,79.01309,69,1000000000.00000,False,-1,0,False,999999920.98691
2,1000000000.00000,54.64013,2,1000000000.00000,False,-1,0,False,999999945.35987
2,1000000000.00000,148.13364,62,1000000000.00000,False,-1,0,False,999999851.86636
2,1000000000.00000,179.67889,148,240.74252,False,-1,0,False,999999820.32111
2,1000000000.00000,114.60351,166,1000000000.00000,False,-1,0,False,999999885.39649
2,1000000000.00000,169.85793,201,1000000000.00000,False,-1,0,False,999999830.14207
2,1000000000.00000,54.64013,1,247.01015,False,-1,0,False,999999945.35987
2,1000000000.00000,160.19536,48,1000000000.00000,False,-1,0,False,999999839.80464
2,1000000000.00000,114.61445,38,1000000000.00000,False,-1,0,False,999999885.38555
2,1000000000.00000,186.67209,12,1000000000.00000,False,-1,0,False,999999813.32791
2,1000000000.00000,113.77388,0,1000000000.00000,False,-1,0,False,999999886.22612
2,141.67044,138.78668,0,1000000000.00000,False,-1,0,False,2.88376
2,1000000000.00000,172.75977,4,1000000000.00000,False,-1,0,False,999999827.24023
2,1000000000.00000,1000000000.00000,-1,1000000000.00000,False,-1,0,False,0.00000
2,1000000000.00000,188.17882,183,1000000000.00000,False,-1,0,False,999999811.82118
2,1000000000.00000,114.61945,30,1000000000.00000,False,-1,0,False,999999885.38055
2,1000000000.00000,114.20339,25,1000000000.00000,False,-1,0,False,999999885.79661
2,1000000000.00000,108.42867,4,1000000000.00000,False,-1,0,False,999999891.57133
2,1000000000.00000,118.24039,72,1000000000.00000,False,-1,0,False,999999881.75961
2,1000000000.00000,138.79169,9,1000000000.00000,False,-1,0,False,999999861.20831
2,1000000000.00000,120.48715,153,1000000000.00000,False,-1,0,False,999999879.51285
2,1000000000.00000,214.57663,113,1000000000.00000,False,-1,0,False,999999785.42337
2,240.61874,79.44348,33,248.46461,False,-1,0,False,161.17526
2,1000000000.00000,147.49638,205,1000000000.00000,False,-1,0,False,999999852.50362
2,1000000000.00000,87.80305,8,1000000000.00000,False,-1,0,False,999999912.19695
2,1000000000.00000,114.61945,141,1000000000.00000,False,-1,0,False,999999885.38055
2,1000000000.00000,114.60944,172,1000000000.00000,False,-1,0,False,999999885.39056
2,1000000000.00000,89.99744,2,249.62746,False,-1,0,False,999999910.00256
2,1000000000.00000,172.75652,66,1000000000.00000,False,-1,0,False,999999827.24348
2,1000000000.00000,170.17918,8,1000000000.00000,False,-1,0,False,999999829.82082
2,237.07170,152.15137,5,1000000000.00000,False,-1,0,False,84.92033
2,226.31982,95.76581,1,1000000000.00000,False,-1,0,False,130.55402
2,1000000000.00000,79.03310,3,1000000000.00000,False,-1,0,False,999999920.96690
2,1000000000.00000,92.51877,2,1000000000.00000,False,-1,0,False,999999907.48123
2,1000000000.00000,180.81700,87,252.33823,False,-1,0,False,999999819.18300
2,1000000000.00000,0.03500,5,1000000000.00000,True,5,2,False,999999999.96500
2,1000000000.00000,108.43366,2,497.63974,False,-1,0,False,999999891.56634
2,233.27214,112.81480,114,1000000000.00000,False,-1,0,False,120.45734
2,1000000000.00000,179.96902,197,1000000000.00000,False,-1,0,False,999999820.03098
2,257.52277,134.13847,2,1000000000.00000,False,-1,0,False,123.38429
2,1000000000.00000,156.84729,5,1000000000.00000,False,-1,0,False,999999843.15271
2,1000000000.00000,114.61445,117,1000000000.00000,False,-1,0,False,999999885.38555
2,1000000000.00000,189.41379,6,1000000000.00000,False,-1,0,False,999999810.58621
2,205.87492,102.66048,0,1000000000.00000,False,-1,0,False,103.21444
2,1000000000.00000,182.48648,57,1000000000.00000,False,-1,0,False,999999817.51352
2,1000000000.00000,111.19796,2,248.17082,False,-1,0,False,999999888.80204
2,1000000000.00000,87.70013,5,1000000000.00000,False,-1,0,False,999999912.29987
2,237.64935,114.69132,133,1000000000.00000,False,-1,0,False,122.95803
2,258.20761,114.61445,226,1000000000.00000,False,-1,0,False,143.59316
2,1000000000.00000,108.43366,1,1000000000.00000,False,-1,0,False,999999891.56634
2,1000000000.00000,190.68225,238,1000000000.00000,False,-1,0,False,999999809.31775
2,1000000000.00000,148.57590,95,1000000000.00000,False,-1,0,False,999999851.42410
2,1000000000.00000,121.52021,4,1000000000.00000,False,-1,0,False,999999878.47979
2,1000000000.00000,160.32341,0,1000000000.00000,False,-1,0,False,999999839.67659
2,1000000000.00000,114.60351,184,1000000000.00000,False,-1,0,False,999999885.39649
2,1000000000.00000,54.64513,2,1000000000.00000,False,-1,0,False,999999945.35487
2,1000000000.00000,155.81895,79,1000000000.00000,False,-1,0,False,999999844.18105
2,303.77164,116.50423,0,1000000000.00000,False,-1,0,False,187.26741
2,1000000000.00000,101.21849,82,1000000000.00000,False,-1,0,False,999999898.78151
2,1000000000.00000,158.98122,0,1000000000.00000,False,-1,0,False,999999841.01878
2,1000000000.00000,87.80305,5,244.67325,False,-1,0,False,999999912.19695
2,1000000000.00000,173.52014,74,1000000000.00000,False,-1,0,False,999999826.47986
2,1000000000.00000,131.10947,227,1000000000.00000,False,-1,0,False,999999868.89053
2,455.51419,160.95180,0,1000000000.00000,False,-1,0,False,294.56239
2,1000000000.00000,130.60530,28,237.68135,False,-1,0,False,999999869.39470
2,1000000000.00000,222.34959,229,1000000000.00000,False,-1,0,False,999999777.65041
2,408.36014,158.43256,0,1000000000.00000,False,-1,0,False,249.92758
2,262.52240,143.59447,0,266.99753,False,-1,0,False,118.92793
2,1000000000.00000,114.61945,176,1000000000.00000,False,-1,0,False,999999885.38055
2,1000000000.00000,141.21013,78,1000000000.00000,False,-1,0,False,999999858.78987
2,1000000000.00000,114.39567,242,1000000000.00000,False,-1,0,False,999999885.60433
2,1000000000.00000,102.48744,2,1000000000.00000,False,-1,0,False,999999897.51256
2,1000000000.00000,179.69835,167,1000000000.00000,False,-1,0,False,999999820.30165
2,1000000000.00000,55.52518,2,1000000000.00000,False,-1,0,False,999999944.47482
2,1000000000.00000,181.47966,214,1000000000.00000,False,-1,0,False,999999818.52034
2,1000000000.00000,173.07744,71,1000000000.00000,False,-1,0,False,999999826.92256
2,235.43466,152.86485,108,1000000000.00000,False,-1,0,False,82.56981
2,1000000000.00000,181.48466,122,1000000000.00000,False,-1,0,False,999999818.51534
2,1000000000.00000,185.90097,210,1000000000.00000,False,-1,0,False,999999814.09903
2,1000000000.00000,113.03690,194,1000000000.00000,False,-1,0,False,999999886.96310
2,219.65804,108.43366,0,1000000000.00000,False,-1,0,False,111.22437
2,1000000000.00000,138.77669,92,1000000000.00000,False,-1,0,False,999999861.22331
2,245.17201,100.91950,197,1000000000.00000,False,-1,0,False,144.25251
2,1000000000.00000,115.69939,167,1000000000.00000,False,-1,0,False,999999884.30061
2,1000000000.00000,79.19102,5,1000000000.00000,False,-1,0,False,999999920.80898
2,1000000000.00000,169.85793,47,238.39180,False,-1,0,False,999999830.14207
2,1000000000.00000,161.41594,27,1000000000.00000,False,-1,0,False,999999838.58406
2,1000000000.00000,79.02309,3,1000000000.00000,False,-1,0,False,999999920.97691
2,1000000000.00000,54.64013,0,1000000000.00000,False,-1,0,False,999999945.35987
2,1000000000.00000,222.06439,203,1000000000.00000,False,-1,0,False,999999777.93561
2,1000000000.00000,114.39567,3,237.71635,False,-1,0,False,999999885.60433
2,1000000000.00000,112.79254,90,1000000000.00000,False,-1,0,False,999999887.20746
2,1000000000.00000,92.51377,2,1000000000.00000,False,-1,0,False,999999907.48623
2,1000000000.00000,114.61445,222,240.59288,False,-1,0,False,999999885.38555
2,187.63167,110.30239,0,1000000000.00000,False,-1,0,False,77.32928
2,1000000000.00000,118.84529,5,1000000000.00000,False,-1,0,False,999999881.15471
2,1000000000.00000,114.60944,70,1000000000.00000,False,-1,0,False,999999885.39056
2,1000000000.00000,219.09586,23,1000000000.00000,False,-1,0,False,999999780.90414
2,248.39931,54.65014,0,1000000000.00000,False,-1,0,False,193.74917
2,1000000000.00000,198.01514,51,1000000000.00000,False,-1,0,False,999999801.98486
2,1000000000.00000,169.13342,116,1000000000.00000,False,-1,0,False,999999830.86658
2,1000000000.00000,0.03500,2,1000000000.00000,True,2,2,False,999999999.96500
2,1000000000.00000,127.68142,75,1000000000.00000,False,-1,0,False,999999872.31858
2,1000000000.00000,115.26086,1,1000000000.00000,False,-1,0,False,999999884.73914
2,632.73376,115.10262,210,1000000000.00000,False,-1,0,False,517.63114
2,241.39668,181.48466,140,1000000000.00000,False,-1,0,False,59.91202
2,196.17804,0.04000,4,245.14610,True,4,1,False,196.13804
2,1000000000.00000,162.74098,34,1000000000.00000,False,-1,0,False,999999837.25902
2,1000000000.00000,88.81639,2,1000000000.00000,False,-1,0,False,999999911.18361
2,1000000000.00000,96.73408,52,1000000000.00000,False,-1,0,False,999999903.26592
2,1000000000.00000,114.19416,2,241.96989,False,-1,0,False,999999885.80584
2,1000000000.00000,168.65672,1,1000000000.00000,False,-1,0,False,999999831.34328
2,1000000000.00000,156.93944,0,1000000000.00000,False,-1,0,False,999999843.06056
2,1000000000.00000,152.60449,2,1000000000.00000,False,-1,0,False,999999847.39551
2,1000000000.00000,127.31000,128,237.99048,False,-1,0,False,999999872.69000
2,1000000000.00000,80.82795,3,1000000000.00000,False,-1,0,False,999999919.17205
2,3679.84741,114.59851,231,1000000000.00000,False,-1,0,False,3565.24890
2,260.71811,108.43366,0,1000000000.00000,False,-1,0,False,152.28445
2,1000000000.00000,187.61256,237,1000000000.00000,False,-1,0,False,999999812.38744
2,1000000000.00000,114.91165,64,1000000000.00000,False,-1,0,False,999999885.08835
2,1000000000.00000,163.35728,72,226.89462,False,-1,0,False,999999836.64272
2,1000000000.00000,197.14961,75,1000000000.00000,False,-1,0,False,999999802.85039
2,1000000000.00000,87.80305,32,1000000000.00000,False,-1,0,False,999999912.19695
2,1000000000.00000,79.01637,2,1000000000.00000,False,-1,0,False,999999920.98363
2,1000000000.00000,151.99226,25,241.72374,False,-1,0,False,999999848.00774
2,1000000000.00000,44.68221,12,1000000000.00000,False,-1,0,False,999999955.31779
2,1000000000.00000,88.03637,8,266.42978,False,-1,0,False,999999911.96363
2,296.26419,134.13847,0,1000000000.00000,False,-1,0,False,162.12572
2,1000000000.00000,215.52824,15,1000000000.00000,False,-1,0,False,999999784.47176
2,1000000000.00000,213.33975,67,1000000000.00000,False,-1,0,False,999999786.66025
2,205.48776,131.94560,0,1000000000.00000,False,-1,0,False,73.54216
2,1000000000.00000,116.69749,174,1000000000.00000,False,-1,0,False,999999883.30251
2,1000000000.00000,79.01809,72,1000000000.00000,False,-1,0,False,999999920.98191
2,1000000000.00000,101.20288,50,1000000000.00000,False,-1,0,False,999999898.79712
2,368.54965,208.20926,60,1000000000.00000,False,-1,0,False,160.34039
2,1000000000.00000,157.92104,56,255.07060,False,-1,0,False,999999842.07896
2,1000000000.00000,115.01434,27,1000000000.00000,False,-1,0,False,999999884.98566
2,1000000000.00000,124.51730,1,1000000000.00000,False,-1,0,False,999999875.48270
2,1000000000.00000,215.72491,2,1000000000.00000,False,-1,0,False,999999784.27509
2,1000000000.00000,172.73630,217,1000000000.00000,False,-1,0,False,999999827.26370
2,246.86301,83.86246,9,1000000000.00000,False,-1,0,False,163.00055
2,1000000000.00000,147.49638,58,1000000000.00000,False,-1,0,False,999999852.50362
2,1000000000.00000,79.02309,1,1000000000.00000,False,-1,0,False,999999920.97691
2,1000000000.00000,54.51561,19,1000000000.00000,False,-1,0,False,999999945.48439
2,1000000000.00000,0.03500,2,1000000000.00000,True,2,2,False,999999999.96500
2,1000000000.00000,79.02309,2,1000000000.00000,False,-1,0,False,999999920.97691
2,1000000000.00000,166.58055,174,1000000000.00000,False,-1,0,False,999999833.41945
2,1000000000.00000,176.03485,5,1000000000.00000,False,-1,0,False,999999823.96515
2,1000000000.00000,0.03500,1,1000000000.00000,True,1,1,False,999999999.96500
2,1000000000.00000,124.53230,65,1000000000.00000,False,-1,0,False,999999875.46770
2,1000000000.00000,204.43422,6,1000000000.00000,False,-1,0,False,999999795.56578
2,1000000000.00000,201.89020,212,1000000000.00000,False,-1,0,False,999999798.10980
2,1000000000.00000,114.63445,33,1000000000.00000,False,-1,0,False,999999885.36555
2,208.84283,181.95702,1,1000000000.00000,False,-1,0,False,26.88582
2,1000000000.00000,55.52518,0,1000000000.00000,False,-1,0,False,999999944.47482
2,1000000000.00000,171.19362,8,1000000000.00000,False,-1,0,False,999999828.80638
2,1000000000.00000,54.64513,1,1000000000.00000,False,-1,0,False,999999945.35487
2,1000000000.00000,79.01308,6,237.67636,False,-1,0,False,999999920.98692
2,1000000000.00000,184.57433,29,1000000000.00000,False,-1,0,False,999999815.42567
2,1000000000.00000,57.29631,3,1000000000.00000,False,-1,0,False,999999942.70369
2,1000000000.00000,89.99744,2,1000000000.00000,False,-1,0,False,999999910.00256
2,330.81473,178.61801,0,1000000000.00000,False,-1,0,False,152.19672
2,1000000000.00000,113.29350,46,1000000000.00000,False,-1,0,False,999999886.70650
2,1000000000.00000,84.70797,1,1000000000.00000,False,-1,0,False,999999915.29203
2,1000000000.00000,79.01809,7,1000000000.00000,False,-1,0,False,999999920.98191
2,1000000000.00000,101.31597,0,1000000000.00000,False,-1,0,False,999999898.68403
2,1000000000.00000,153.00169,180,233.07297,False,-1,0,False,999999846.99831
2,1000000000.00000,143.59947,2,1000000000.00000,False,-1,0,False,999999856.40053
2,1000000000.00000,165.44411,245,1000000000.00000,False,-1,0,False,999999834.55589
2,1000000000.00000,165.44902,22,1000000000.00000,False,-1,0,False,999999834.55098
2,1000000000.00000,203.46683,111,1000000000.00000,False,-1,0,False,999999796.53317
2,1000000000.00000,79.02309,3,1000000000.00000,False,-1,0,False,999999920.97691
2,1000000000.00000,185.27908,20,1000000000.00000,False,-1,0,False,999999814.72092
2,1000000000.00000,75.31917,2,1000000000.00000,False,-1,0,False,999999924.68083
2,1000000000.00000,171.55009,39,1000000000.00000,False,-1,0,False,999999828.44991
2,1000000000.00000,79.02309,3,1000000000.00000,False,-1,0,False,999999920.97691
2,1000000000.00000,165.42410,131,1000000000.00000,False,-1,0,False,999999834.57590
2,1000000000.00000,178.96614,4,1000000000.00000,False,-1,0,False,999999821.03386
2,1000000000.00000,126.39269,133,1000000000.00000,False,-1,0,False,999999873.60731
3,1000000000.00000,55.96727,13,1000000000.00000,False,-1,0,False,999999944.03273
3,1000000000.00000,128.45560,95,1000000000.00000,False,-1,0,False,999999871.54440
3,1000000000.00000,151.33234,38,1000000000.00000,False,-1,0,False,999999848.66766
3,1000000000.00000,159.33830,146,247.30235,False,-1,0,False,999999840.66170
3,1000000000.00000,186.64738,126,1000000000.00000,False,-1,0,False,999999813.35262
3,1000000000.00000,191.12056,62,1000000000.00000,False,-1,0,False,999999808.87944
3,1000000000.00000,226.35204,42,1000000000.00000,False,-1,0,False,999999773.64796
3,1000000000.00000,59.38111,21,1000000000.00000,False,-1,0,False,999999940.61889
3,1000000000.00000,159.51669,21,237.70636,False,-1,0,False,999999840.48331
3,1000000000.00000,151.31738,181,1000000000.00000,False,-1,0,False,999999848.68262
3,1000000000.00000,185.18282,179,1000000000.00000,False,-1,0,False,999999814.81718
3,1000000000.00000,159.38638,136,1000000000.00000,False,-1,0,False,999999840.61362
3,1000000000.00000,112.79754,76,1000000000.00000,False,-1,0,False,999999887.20246
3,1000000000.00000,144.91887,15,3500.50952,False,-1,0,False,999999855.08113
3,1000000000.00000,197.54381,2,1000000000.00000,False,-1,0,False,999999802.45619
3,1000000000.00000,105.28757,64,1000000000.00000,False,-1,0,False,999999894.71243
3,203.18295,148.90485,0,1000000000.00000,False,-1,0,False,54.27811
3,1000000000.00000,87.80305,170,1000000000.00000,False,-1,0,False,999999912.19695
3,1000000000.00000,124.22374,220,1000000000.00000,False,-1,0,False,999999875.77626
3,1000000000.00000,145.16357,5,1000000000.00000,False,-1,0,False,999999854.83643
3,168.55295,100.66407,0,1000000000.00000,False,-1,0,False,67.88888
3,1000000000.00000,110.04039,10,1000000000.00000,False,-1,0,False,999999889.95961
3,1000000000.00000,108.43366,1,1000000000.00000,False,-1,0,False,999999891.56634
3,1000000000.00000,223.89012,9,1000000000.00000,False,-1,0,False,999999776.10988
3,1000000000.00000,162.74776,13,1000000000.00000,False,-1,0,False,999999837.25224
3,1000000000.00000,106.23772,42,1000000000.00000,False,-1,0,False,999999893.76228
3,1000000000.00000,214.56664,48,1000000000.00000,False,-1,0,False,999999785.43336
3,1000000000.00000,114.60944,180,1000000000.00000,False,-1,0,False,999999885.39056
3,1000000000.00000,179.59995,123,1000000000.00000,False,-1,0,False,999999820.40005
3,1000000000.00000,141.49150,205,1000000000.00000,False,-1,0,False,999999858.50850
3,1000000000.00000,133.80528,62,1000000000.00000,False,-1,0,False,999999866.19472
3,1000000000.00000,151.84453,42,240.75426,False,-1,0,False,999999848.15547
3,1000000000.00000,151.32738,3,1000000000.00000,False,-1,0,False,999999848.67262
3,1000000000.00000,156.70660,8,1000000000.00000,False,-1,0,False,999999843.29340
3,1000000000.00000,191.58434,201,1000000000.00000,False,-1,0,False,999999808.41566
3,1000000000.00000,191.59232,28,1000000000.00000,False,-1,0,False,999999808.40768
3,1000000000.00000,99.91930,1,1000000000.00000,False,-1,0,False,999999900.08070
3,1000000000.00000,167.98759,9,1000000000.00000,False,-1,0,False,999999832.01241
3,1000000000.00000,158.49162,2,1000000000.00000,False,-1,0,False,999999841.50838
3,1000000000.00000,127.04903,2,1000000000.00000,False,-1,0,False,999999872.95097
3,1000000000.00000,90.47886,242,1000000000.00000,False,-1,0,False,999999909.52114
3,1000000000.00000,195.50011,72,1000000000.00000,False,-1,0,False,999999804.49989
3,1000000000.00000,169.13841,74,249.62746,False,-1,0,False,999999830.86159
3,1000000000.00000,178.48470,14,1000000000.00000,False,-1,0,False,999999821.51530
3,1000000000.00000,181.43643,48,1000000000.00000,False,-1,0,False,999999818.56357
3,1000000000.00000,195.72420,22,1000000000.00000,False,-1,0,False,999999804.27580
3,235.23122,124.51730,0,1000000000.00000,False,-1,0,False,110.71392
3,240.92886,79.02309,0,1000000000.00000,False,-1,0,False,161.90578
3,1000000000.00000,218.31082,54,1000000000.00000,False,-1,0,False,999999781.68918
3,1000000000.00000,169.13342,7,1000000000.00000,False,-1,0,False,999999830.86658
3,1000000000.00000,151.75073,213,1000000000.00000,False,-1,0,False,999999848.24927
3,1000000000.00000,189.67642,12,1000000000.00000,False,-1,0,False,999999810.32358
3,1000000000.00000,183.90515,55,244.89810,False,-1,0,False,999999816.09485
3,1000000000.00000,112.79254,146,264.40714,False,-1,0,False,999999887.20746
3,1000000000.00000,152.55925,71,1000000000.00000,False,-1,0,False,999999847.44075
3,1000000000.00000,115.06179,96,249.64746,False,-1,0,False,999999884.93821
3,1000000000.00000,124.70793,185,1000000000.00000,False,-1,0,False,999999875.29207
3,1000000000.00000,202.19006,38,1000000000.00000,False,-1,0,False,999999797.80994
3,1000000000.00000,197.16512,85,1000000000.00000,False,-1,0,False,999999802.83488
3,1000000000.00000,181.48466,225,1000000000.00000,False,-1,0,False,999999818.51534
3,1000000000.00000,181.47966,176,1000000000.00000,False,-1,0,False,999999818.52034
3,1000000000.00000,159.79724,230,1000000000.00000,False,-1,0,False,999999840.20276
3,1000000000.00000,148.12863,19,1000000000.00000,False,-1,0,False,999999851.87137
3,1000000000.00000,196.77258,113,1000000000.00000,False,-1,0,False,999999803.22742
